4.800000000000000000e+01,3.550000000000000000e+02
5.000000000000000000e+01,3.860000000000000000e+02
5.100000000000000000e+01,4.090000000000000000e+02
5.200000000000000000e+01,4.210000000000000000e+02
5.500000000000000000e+01,4.560000000000000000e+02
5.500000000000000000e+01,4.770000000000000000e+02
6.200000000000000000e+01,5.070000000000000000e+02
6.800000000000000000e+01,5.770000000000000000e+02
6.800000000000000000e+01,5.770000000000000000e+02
7.300000000000000000e+01,6.100000000000000000e+02
7.600000000000000000e+01,6.380000000000000000e+02
8.500000000000000000e+01,7.550000000000000000e+02
9.100000000000000000e+01,7.740000000000000000e+02
9.400000000000000000e+01,7.740000000000000000e+02
9.900000000000000000e+01,8.300000000000000000e+02
1.060000000000000000e+02,9.180000000000000000e+02
1.140000000000000000e+02,9.850000000000000000e+02
1.210000000000000000e+02,1.043000000000000000e+03
1.250000000000000000e+02,1.079000000000000000e+03
1.360000000000000000e+02,1.225000000000000000e+03
1.500000000000000000e+02,1.356000000000000000e+03
1.600000000000000000e+02,1.479000000000000000e+03
1.730000000000000000e+02,1.647000000000000000e+03
1.950000000000000000e+02,1.893000000000000000e+03
2.140000000000000000e+02,2.112000000000000000e+03
2.460000000000000000e+02,2.543000000000000000e+03
2.900000000000000000e+02,3.193000000000000000e+03
3.430000000000000000e+02,4.089000000000000000e+03
4.000000000000000000e+02,5.023000000000000000e+03
4.490000000000000000e+02,5.926000000000000000e+03
4.870000000000000000e+02,6.687000000000000000e+03
5.410000000000000000e+02,7.748000000000000000e+03
6.020000000000000000e+02,9.088000000000000000e+03
6.950000000000000000e+02,1.109400000000000000e+04
7.590000000000000000e+02,1.249000000000000000e+04
8.460000000000000000e+02,1.432300000000000000e+04
9.510000000000000000e+02,1.677500000000000000e+04
1.073000000000000000e+03,2.018300000000000000e+04
1.202000000000000000e+03,2.349400000000000000e+04
1.354000000000000000e+03,2.690400000000000000e+04
1.510000000000000000e+03,3.048800000000000000e+04
1.631000000000000000e+03,3.355900000000000000e+04
1.760000000000000000e+03,3.753600000000000000e+04
1.897000000000000000e+03,4.134500000000000000e+04
1.984000000000000000e+03,4.355600000000000000e+04
2.071000000000000000e+03,4.597000000000000000e+04
2.195000000000000000e+03,4.944200000000000000e+04
2.324000000000000000e+03,5.265800000000000000e+04
2.476000000000000000e+03,5.654200000000000000e+04
2.624000000000000000e+03,6.037600000000000000e+04
2.762000000000000000e+03,6.344100000000000000e+04
2.929000000000000000e+03,6.787800000000000000e+04
3.140000000000000000e+03,7.335400000000000000e+04
3.286000000000000000e+03,7.722900000000000000e+04
3.465000000000000000e+03,8.184100000000000000e+04
3.645000000000000000e+03,8.671500000000000000e+04
3.877000000000000000e+03,9.348800000000000000e+04
4.140000000000000000e+03,1.010230000000000000e+05
4.454000000000000000e+03,1.104660000000000000e+05
4.812000000000000000e+03,1.200450000000000000e+05
5.191000000000000000e+03,1.300990000000000000e+05
5.664000000000000000e+03,1.426020000000000000e+05
6.117000000000000000e+03,1.531910000000000000e+05
6.665000000000000000e+03,1.661960000000000000e+05
7.227000000000000000e+03,1.792170000000000000e+05
7.857000000000000000e+03,1.929800000000000000e+05
8.506000000000000000e+03,2.091350000000000000e+05
9.185000000000000000e+03,2.259550000000000000e+05
9.907000000000000000e+03,2.437200000000000000e+05
1.069600000000000000e+04,2.638740000000000000e+05
1.152800000000000000e+04,2.868700000000000000e+05
1.231200000000000000e+04,3.083130000000000000e+05
1.318700000000000000e+04,3.346600000000000000e+05
1.413100000000000000e+04,3.647030000000000000e+05
1.514000000000000000e+04,3.986500000000000000e+05
1.635400000000000000e+04,4.395600000000000000e+05
1.754300000000000000e+04,4.862870000000000000e+05
1.842600000000000000e+04,5.220970000000000000e+05
1.882900000000000000e+04,5.399930000000000000e+05
1.869200000000000000e+04,5.332520000000000000e+05
1.732600000000000000e+04,4.740110000000000000e+05
