1.976000000000000000e+03,2.800000000000000000e+02
2.150000000000000000e+03,3.000000000000000000e+02
2.346000000000000000e+03,2.040000000000000000e+02
2.550000000000000000e+03,1.020000000000000000e+02
2.652000000000000000e+03,1.040000000000000000e+02
2.216000000000000000e+03,6.460000000000000000e+02
3.486000000000000000e+03,2.960000000000000000e+02
4.556000000000000000e+03,0.000000000000000000e+00
4.232000000000000000e+03,3.240000000000000000e+02
5.184000000000000000e+03,7.200000000000000000e+01
5.606000000000000000e+03,9.400000000000000000e+01
7.032000000000000000e+03,1.080000000000000000e+02
6.522000000000000000e+03,1.488000000000000000e+03
7.092000000000000000e+03,1.650000000000000000e+03
9.072000000000000000e+03,4.340000000000000000e+02
8.942000000000000000e+03,2.188000000000000000e+03
1.228200000000000000e+04,6.000000000000000000e+02
1.404200000000000000e+04,0.000000000000000000e+00
1.550000000000000000e+04,0.000000000000000000e+00
1.730000000000000000e+04,1.060000000000000000e+03
2.041200000000000000e+04,1.640000000000000000e+03
2.447000000000000000e+04,3.360000000000000000e+02
2.975600000000000000e+04,0.000000000000000000e+00
3.694800000000000000e+04,8.820000000000000000e+02
4.171600000000000000e+04,3.016000000000000000e+03
5.250400000000000000e+04,6.788000000000000000e+03
8.198400000000000000e+04,1.826000000000000000e+03
8.459000000000000000e+04,3.271600000000000000e+04
1.189160000000000000e+05,3.909000000000000000e+04
1.866480000000000000e+05,1.360800000000000000e+04
1.959580000000000000e+05,3.781400000000000000e+04
2.549080000000000000e+05,3.078200000000000000e+04
3.496540000000000000e+05,7.352000000000000000e+03
4.660240000000000000e+05,9.386000000000000000e+03
4.622040000000000000e+05,1.040520000000000000e+05
6.558600000000000000e+05,5.394600000000000000e+04
7.718800000000000000e+05,1.183120000000000000e+05
1.117020000000000000e+06,1.827000000000000000e+04
1.304656000000000000e+06,1.078760000000000000e+05
1.793910000000000000e+06,2.184600000000000000e+04
2.150460000000000000e+06,1.010400000000000000e+05
2.220516000000000000e+06,3.828660000000000000e+05
2.647006000000000000e+06,3.753760000000000000e+05
2.390624000000000000e+06,1.100668000000000000e+06
3.371202000000000000e+06,4.371500000000000000e+05
3.500250000000000000e+06,6.879120000000000000e+05
3.375232000000000000e+06,1.309828000000000000e+06
4.948552000000000000e+06,3.115900000000000000e+05
4.274992000000000000e+06,1.651798000000000000e+06
6.636394000000000000e+06,7.947800000000000000e+04
5.540510000000000000e+06,1.926046000000000000e+06
8.131584000000000000e+06,3.103460000000000000e+05
6.858762000000000000e+06,2.785368000000000000e+06
7.422188000000000000e+06,3.117574000000000000e+06
8.439706000000000000e+06,3.225934000000000000e+06
1.194371200000000000e+07,1.041500000000000000e+06
1.325643400000000000e+07,1.408636000000000000e+06
1.493206200000000000e+07,1.783770000000000000e+06
1.781738600000000000e+07,1.608670000000000000e+06
1.851609200000000000e+07,4.089178000000000000e+06
1.803765600000000000e+07,8.510600000000000000e+06
2.537730000000000000e+07,5.708900000000000000e+06
3.453081400000000000e+07,1.860242000000000000e+06
3.719617800000000000e+07,5.634302000000000000e+06
3.171745600000000000e+07,1.841602400000000000e+07
4.829226000000000000e+07,1.108247000000000000e+07
5.801939400000000000e+07,1.142782800000000000e+07
6.931013800000000000e+07,1.101626800000000000e+07
6.058008200000000000e+07,3.241701000000000000e+07
6.849938000000000000e+07,3.886130200000000000e+07
8.229392000000000000e+07,4.110485200000000000e+07
1.083452140000000000e+08,3.258729800000000000e+07
1.547131260000000000e+08,6.031236000000000000e+06
1.202857000000000000e+08,6.257230600000000000e+07
1.646461760000000000e+08,4.313163400000000000e+07
2.232491720000000000e+08,1.990807000000000000e+07
