1.414665888022179907e-01,1.076135769065879322e-01
1.342742762215021757e-01,1.068663036538271688e-01
1.267860219465810623e-01,1.059254061063549385e-01
1.247544361512813449e-01,1.038976203406652976e-01
1.269899716142629809e-01,1.016921367617873162e-01
1.183971916884179881e-01,9.947116668295576114e-02
1.168445150961414519e-01,9.660595095384563735e-02
1.207091313857580755e-01,9.268383008315063398e-02
1.118252867282973628e-01,9.132293042583752851e-02
1.109244006447377279e-01,8.818718374256101500e-02
1.100373766399885683e-01,8.575815351665895536e-02
1.088224511342350265e-01,8.396419537412504186e-02
1.078005526026168254e-01,8.207878480620471595e-02
1.075362140490223745e-01,8.065246570252661285e-02
1.071973410485880934e-01,7.915125035747865023e-02
