1.423465600000000000e+07,4.304140000000000000e+05
1.583860800000000000e+07,8.772240000000000000e+05
1.923656800000000000e+07,1.894880000000000000e+05
2.188270800000000000e+07,7.225620000000000000e+05
2.492298600000000000e+07,1.625270000000000000e+06
3.033968000000000000e+07,7.465200000000000000e+05
3.442916200000000000e+07,1.961894000000000000e+06
3.984661000000000000e+07,2.983870000000000000e+06
4.877233000000000000e+07,1.361150000000000000e+06
5.878289000000000000e+07,5.918400000000000000e+05
6.907432400000000000e+07,3.728980000000000000e+05
7.965738200000000000e+07,6.690240000000000000e+05
9.223658000000000000e+07,7.605120000000000000e+05
1.064199180000000000e+08,9.407640000000000000e+05
