7.331876000000000000e+06,1.346800000000000000e+05
7.743308000000000000e+06,6.986220000000000000e+05
9.479238000000000000e+06,1.648920000000000000e+05
1.007664800000000000e+07,4.631140000000000000e+05
1.138964600000000000e+07,2.759940000000000000e+05
1.266581400000000000e+07,3.193980000000000000e+05
1.405939200000000000e+07,6.056780000000000000e+05
1.555987600000000000e+07,1.155956000000000000e+06
1.824854600000000000e+07,1.177510000000000000e+06
2.224250800000000000e+07,3.627620000000000000e+05
2.553021600000000000e+07,1.018040000000000000e+06
3.005076200000000000e+07,1.035438000000000000e+06
3.444423800000000000e+07,1.946818000000000000e+06
4.227389200000000000e+07,5.565880000000000000e+05
4.935905000000000000e+07,7.744300000000000000e+05
5.853882400000000000e+07,8.359060000000000000e+05
6.499934200000000000e+07,4.447880000000000000e+06
7.799378000000000000e+07,2.332626000000000000e+06
9.023494800000000000e+07,2.762144000000000000e+06
1.054587020000000000e+08,1.901980000000000000e+06
1.188170960000000000e+08,4.581676000000000000e+06
