# Undirected graph (each unordered pair of nodes is saved once): input/1988_edges.txt
# Nodes: 4454 Edges: 110466
# NodeId	NodeId
15058	16468
15058	18659
15058	19261
15058	19386
15058	19850
15058	20707
15058	21186
15058	26421
15058	26438
15058	28913
15058	29608
15058	34865
15058	37963
22917	25882
22917	26227
22917	26249
22917	26717
22917	27515
22917	27981
22917	36756
22917	37827
22917	37900
22917	38426
22917	41386
11904	12060
11904	12851
11904	14031
11904	17216
11904	17806
11904	18566
11904	20479
11904	27083
11904	27152
11904	30749
11904	32534
11904	32713
11904	38731
11904	41401
19924	20771
19924	27305
7529	7616
7529	8175
7529	8352
7529	8445
7529	8480
7529	8485
7529	8518
7529	8582
7529	8705
7529	8995
7529	9676
7529	9843
7529	9973
7529	10154
7529	10248
7529	10310
7529	10325
7529	10684
7529	11478
7529	11590
7529	12161
7529	12271
7529	12332
7529	12851
7529	13389
7529	13491
7529	13686
7529	13694
7529	13804
7529	14358
7529	14877
7529	15057
7529	15301
7529	15758
7529	15832
7529	15959
7529	17384
7529	17576
7529	18448
7529	18690
7529	18789
7529	18920
7529	19522
7529	19736
7529	19891
7529	21043
7529	21078
7529	21093
7529	21127
7529	21970
7529	22751
7529	22837
7529	22865
7529	22896
7529	23053
7529	23155
7529	24103
7529	24997
7529	26087
7529	26149
7529	26809
7529	27381
7529	28690
7529	28898
7529	29441
7529	31508
7529	32715
7529	33134
7529	33314
7529	33356
7529	33456
7529	33971
7529	34019
7529	34033
7529	34412
7529	34867
7529	35097
7529	35280
7529	35684
7529	35853
7529	36633
7529	36898
7529	37655
7529	38731
7529	39126
7529	39614
7529	40841
7529	41340
7529	42282
7529	44036
22341	22837
22341	24638
22341	25385
22341	25443
22341	25644
22341	26553
22341	27217
22341	27512
22341	27704
22341	27823
22341	28114
22341	28149
22341	28825
22341	29607
22341	32079
22341	32715
22341	33099
22341	33547
22341	34178
22341	34651
22341	34952
22341	35776
22341	37655
22341	37722
6987	8215
6987	8317
6987	9448
6987	9904
6987	9939
6987	10611
6987	10853
6987	11052
6987	12042
6987	12100
6987	12150
6987	12297
6987	12867
6987	13280
6987	13366
6987	16536
6987	17316
6987	17435
6987	19825
6987	21590
6987	22053
6987	22316
