# Undirected graph (each unordered pair of nodes is saved once): input/1985_edges.txt
# Nodes: 3645 Edges: 86715
# NodeId	NodeId
15058	18659
15058	19261
15058	19386
15058	19850
15058	20707
15058	21186
15058	26421
15058	26438
15058	28913
15058	29608
22917	25882
22917	26227
22917	26249
22917	26717
22917	27515
22917	27981
22917	36756
22917	37827
22917	37900
22917	38426
22917	41386
19924	27305
31104	33505
31104	34032
22341	22837
22341	24638
22341	25385
22341	25443
22341	26553
22341	27217
22341	27512
22341	27704
22341	27823
22341	28114
22341	29607
22341	32079
22341	33099
22341	33547
22341	34178
22341	34651
22341	35640
22341	37655
22341	37722
22341	39124
6987	8215
6987	8317
6987	9448
6987	9904
6987	9939
6987	10611
6987	10853
6987	11052
6987	12042
6987	12100
6987	12150
6987	12867
6987	13280
6987	16536
6987	17316
6987	17435
6987	19825
6987	21590
6987	22053
6987	22316
6987	26438
6987	28060
6987	36526
6987	38567
12811	13222
12811	14664
12811	17643
12811	17738
12811	20382
12811	20632
12811	22727
12811	25817
12811	27839
12811	30117
12811	30469
24529	24990
24529	30389
24529	33192
24529	34972
24529	37203
33547	35640
33547	39124
33547	44577
25385	25443
25385	25829
25385	27704
25385	27823
25385	28903
25385	28953
25385	29046
25385	29607
25385	33099
25385	34109
25385	35640
25385	37135
25385	37655
25385	37722
25385	38496
25385	39124
7699	7722
7699	8133
7699	8144
7699	8793
7699	10688
7699	11765
7699	12422
7699	14146
7699	14356
7699	14472
7699	17108
7699	18993
7699	19882
7699	20879
7699	23766
7699	24789
7699	27572
7699	37900
32683	36308
32683	42638
19036	21384
19036	23436
19036	24256
19036	27536
19036	27844
19036	30391
19036	34068
19036	38121
17865	18522
17865	19802
17865	20697
17865	21476
17865	25322
17865	26158
17865	26398
17865	26670
17865	26895
17865	27087
17865	29516
17865	31212
9596	10533
9596	16048
3136	3338
3136	3963
3136	4176
3136	4954
3136	5541
3136	5876
3136	6196
3136	6197
3136	7917
3136	8028
3136	8337
3136	8766
3136	9867
3136	10089
3136	10427
3136	10533
3136	10902
3136	11189
3136	11548
3136	11980
3136	12175
3136	12352
3136	12498
3136	12523
3136	12993
3136	13143
3136	13631
3136	14116
3136	14818
3136	16048
3136	16051
3136	18381
3136	18441
3136	19389
3136	19591
3136	19974
3136	21276
3136	23068
3136	26896
3136	28023
3136	29866
3136	31851
3136	32471
3136	35873
25074	26316
25074	26809
25074	35114
25074	40965
14256	37659
14041	14617
14041	14677
14041	15405
14041	15986
14041	17848
14041	21361
14041	21445
17772	17857
17772	18724
17772	20697
17772	21476
17772	22285
17772	23502
17772	23611
17772	25322
17772	25614
17772	28733
17772	34488
14965	16138
14965	16140
14965	16510
14965	16873
14965	17379
14965	19839
14965	20905
14965	21060
14965	22671
14965	24977
14965	26026
14965	26387
14965	27371
14965	28711
14965	28863
14965	30674
14965	31703
14965	32128
14965	32143
14965	32279
14965	34160
14965	34951
19037	19085
19037	20863
19037	21688
19037	22339
19037	24792
19037	27766
19037	28497
19037	28944
19037	29724
19037	31248
19037	32639
19037	32783
19037	32836
32783	32836
4133	4142
4133	4161
4133	4218
4133	4264
4133	4424
4133	4473
4133	4691
4133	4713
4133	4813
4133	4919
4133	4984
4133	5190
4133	5514
4133	5762
4133	5829
4133	6039
4133	6075
4133	6284
4133	6317
4133	6746
4133	6884
4133	7497
4133	7778
4133	7804
4133	8079
4133	8082
4133	8175
4133	8313
4133	8352
4133	8370
4133	8480
4133	8518
4133	8582
4133	8705
4133	8890
4133	8955
4133	8986
4133	9102
4133	9277
4133	9327
4133	9391
4133	9843
4133	9973
4133	10098
4133	10144
4133	10292
4133	10325
4133	10652
4133	10736
4133	10964
4133	10966
4133	11340
4133	11478
4133	11619
4133	11676
4133	12194
4133	12481
4133	12654
4133	13187
4133	13272
4133	13291
4133	13389
4133	13491
4133	14018
4133	14418
4133	14686
4133	14782
4133	14829
4133	14949
4133	14965
4133	15159
4133	15210
4133	15301
4133	15758
4133	16038
4133	16138
4133	16140
4133	16510
4133	16873
4133	16922
4133	17384
4133	17886
4133	18024
4133	18787
4133	18789
4133	19480
4133	19891
4133	20261
4133	21583
4133	22487
4133	22751
4133	22865
4133	22889
4133	25039
4133	25092
4133	25998
4133	26809
4133	27371
4133	28114
4133	28711
4133	28765
4133	29310
4133	29323
4133	29441
4133	30111
4133	31508
4133	32171
4133	33314
4133	34019
4133	34033
4133	34867
4133	35097
4133	35853
4133	36975
4133	37231
4133	37449
4133	40207
4133	43949
4133	44036
5119	5189
5119	5639
5119	5731
5119	5762
5119	6021
5119	6166
5119	6851
5119	7160
5119	7373
5119	7528
5119	7804
5119	8654
5119	8969
5119	9185
5119	10168
5119	10402
5119	10546
5119	10822
5119	10866
5119	10914
5119	11323
5119	11765
5119	11846
5119	11858
5119	11863
5119	11890
5119	11994
5119	12110
5119	12311
5119	13065
5119	13253
5119	13635
