# Undirected graph (each unordered pair of nodes is saved once): input/1940_edges.txt
# Nodes: 76 Edges: 638
# NodeId	NodeId
12687	12689
12687	14001
12687	15209
12687	15462
12687	16598
12687	21617
12687	21920
12687	21950
12687	25517
4376	5261
4376	6124
4376	6289
4376	8317
4376	8824
4376	9218
4376	10047
4376	11613
4376	12042
4376	12573
4376	12687
4376	14001
4376	15209
4376	16166
4376	16598
4376	21617
4376	25517
4376	25852
4376	39800
2222	2303
2222	13082
2222	17491
2222	28336
90	1411
90	5988
90	8150
90	8260
90	9568
90	10515
90	12689
12042	12233
12042	12687
12042	12689
12042	14001
12042	16598
12042	21617
12042	21920
12042	21950
10515	10946
10515	11372
10515	12042
10515	12233
10515	12689
10515	13825
10515	17491
10515	21950
10515	25744
10515	28336
15209	15462
15209	16166
15209	16598
15209	21617
15209	21920
15209	21950
15209	25517
15209	25852
3817	3843
3817	4376
3817	5261
3817	6124
3817	6289
3817	8150
3817	8824
3817	9218
3817	10047
3817	10611
3817	11613
3817	12042
3817	12573
3817	12687
3817	12689
3817	14001
3817	15209
3817	15462
3817	16166
3817	16598
3817	21920
3817	25517
3817	25852
2369	8260
2369	15184
2369	17491
5261	6124
5261	6289
5261	9218
5261	10611
5261	11613
5261	12042
5261	12233
5261	12573
5261	12687
5261	12689
5261	14001
5261	15209
5261	16598
5261	21617
5261	21920
5261	25517
5261	25852
3283	3843
3283	4730
3283	5988
3283	6124
3283	6289
3283	9218
3283	10515
3283	12689
3283	16598
3283	21617
3283	25517
3283	39800
9568	15184
6124	6289
6124	8824
6124	9218
6124	10047
6124	10611
6124	11613
6124	12573
6124	12687
6124	12689
6124	14001
6124	15209
6124	15462
6124	16166
6124	16598
6124	21920
6124	25517
6124	25852
3843	4376
3843	5261
3843	6124
3843	6289
3843	8150
3843	8317
3843	9218
3843	9568
3843	10047
3843	10611
3843	12042
3843	12233
3843	12573
3843	12687
3843	14001
3843	15184
3843	15209
3843	15462
3843	16166
3843	16598
3843	21617
3843	21920
3843	21950
3843	25517
3843	25852
3843	39800
17491	28336
13082	14148
13082	29181
8215	8317
8215	9218
8215	10515
8215	10611
8215	12042
8215	12233
8215	12689
8215	18693
8215	21950
15462	16166
15462	16598
15462	21617
15462	21920
15462	21950
15462	25517
15462	25852
10095	13825
10095	25852
28336	36896
28336	42574
16166	16598
16166	21617
16166	21950
16166	25517
16166	25852
10946	13825
10946	25744
10946	28336
2375	3817
2375	3843
2375	4376
2375	5261
2375	6289
2375	8317
2375	10611
2375	11613
2375	12233
2375	12573
2375	12689
2375	14001
2375	15209
2375	16598
2375	21920
2375	21950
2375	25517
2375	25852
2375	39800
21617	21920
21617	21950
21617	25517
21617	25852
21617	39800
1607	5988
1607	8317
1607	12689
1607	15462
1607	21950
1607	39800
1780	6124
1780	12775
1780	15462
6297	7208
6297	9645
6297	10946
6297	11840
6297	13082
6297	14148
6297	25744
9218	10047
9218	10095
9218	10611
9218	11613
9218	12042
9218	12233
9218	12573
9218	12687
9218	12689
9218	14001
9218	15209
9218	15462
9218	16166
9218	16598
9218	21617
9218	21920
9218	21950
9218	25517
9218	25852
12573	12687
12573	12689
12573	14001
12573	15209
12573	15462
12573	16166
12573	16598
12573	21920
12573	21950
12573	25517
12573	25852
25517	25852
60	183
60	8317
60	10433
60	28336
60	42574
3761	3817
3761	3843
3761	4376
3761	5261
3761	6124
3761	6289
3761	8150
3761	8317
3761	8824
3761	9218
3761	10047
3761	10611
3761	11613
3761	12042
3761	12233
3761	12573
3761	12687
3761	12689
3761	14001
3761	15209
3761	16166
3761	16598
3761	21920
3761	21950
3761	25517
3761	25852
3761	39800
25744	28336
5	60
5	183
5	975
5	1607
5	2375
5	3283
5	3843
5	4376
5	5988
5	6289
5	8215
5	8317
5	9218
5	10611
5	12233
5	12687
5	12689
5	14001
5	15462
5	16598
5	21617
5	25517
11372	12108
11372	13825
11372	14913
11372	17491
11372	21950
11372	36896
1162	3761
1162	3817
1162	3843
1162	5261
1162	5988
1162	6124
1162	8150
1162	9218
1162	10047
1162	10611
1162	11613
1162	12042
1162	12573
1162	12687
1162	12689
1162	14001
1162	15209
1162	15462
1162	16166
1162	16598
1162	21920
1162	25517
975	1162
975	2375
975	3761
975	3817
975	3843
975	4376
975	5261
975	6124
975	6289
975	8317
975	9218
975	10047
975	10611
975	11613
975	12042
975	12233
975	12573
975	12687
975	12689
975	14001
975	15209
975	15462
975	16166
975	16598
975	21617
975	21920
975	25517
975	25852
7208	9645
7208	17491
7208	25744
4730	5988
4730	8215
4730	8317
4730	9218
4730	10515
4730	12042
4730	12233
4730	12689
4730	16166
4730	16598
4730	18693
4730	21617
4730	21950
4730	25852
11840	17909
11840	20472
10433	11372
10433	13082
10433	14148
10433	17491
10047	11613
10047	12042
10047	12233
10047	12573
10047	12687
10047	12689
10047	12775
10047	15209
10047	15462
10047	16166
10047	16598
10047	17909
10047	20472
10047	21617
10047	21920
10047	21950
10047	25517
10047	25852
12689	14001
12689	15209
12689	15462
12689	16166
12689	16598
12689	18693
12689	21617
12689	21920
12689	21950
12689	25852
2303	8260
2303	9645
2303	10515
2303	11372
2303	13082
2303	13825
2303	14148
2303	17491
2303	42574
183	2222
183	4376
183	8317
183	10047
183	16166
183	21617
183	25852
6327	10047
6327	20472
13825	15184
13825	17491
13825	25744
13825	28336
13825	29181
13825	36896
21950	25744
21950	25852
12233	12687
12233	12689
12233	14001
12233	15209
12233	16166
12233	16598
