# Undirected graph (each unordered pair of nodes is saved once): input/1979_edges.txt
# Nodes: 2624 Edges: 60376
# NodeId	NodeId
15058	18659
15058	19261
15058	19386
15058	19850
15058	21186
15058	26421
15058	26438
15058	26595
15058	28913
15058	29194
15058	29608
15058	44653
35900	39647
31104	33505
31104	34032
6987	8215
6987	8317
6987	9448
6987	9904
6987	9939
6987	10611
6987	10853
6987	11052
6987	12042
6987	12100
6987	12867
6987	13280
6987	16536
6987	17316
6987	17435
6987	19825
6987	21590
6987	22316
6987	26438
6987	28060
6987	36526
6987	38567
12811	13222
12811	14664
12811	17643
12811	17738
12811	20382
12811	20632
12811	22727
12811	25817
12811	27839
12811	28409
12811	28826
12811	30117
12811	30469
12811	35171
24529	24990
24529	30389
24529	33192
24529	34972
24529	37203
19804	20592
19804	21132
19804	22870
19804	24558
19804	32561
19804	34867
19804	35999
5436	6311
5436	7808
5436	8683
5436	8869
5436	8976
5436	10443
5436	10691
5436	11684
5436	14125
5436	15379
5436	16321
5436	16789
5436	18640
5436	20697
5436	34488
32683	32768
32683	35068
32683	36308
19036	23436
19036	24256
19036	27536
19036	27844
19036	29956
19036	30391
19036	34068
19036	38121
17865	18522
17865	19802
17865	20697
17865	21476
17865	25322
17865	26158
17865	26398
17865	26670
17865	26895
17865	27087
17865	29516
17865	31212
3136	3338
3136	3963
3136	4954
3136	5541
3136	5876
3136	7917
3136	8028
3136	8766
3136	9867
3136	10089
3136	10533
3136	10902
3136	11548
3136	11980
3136	12175
3136	12352
3136	12523
3136	12993
3136	13143
3136	13631
3136	14116
3136	14818
3136	16048
3136	16051
3136	18441
3136	19389
3136	19974
3136	21276
3136	23068
3136	28359
3136	29866
3136	35873
19924	27305
30109	30932
30109	30968
30109	37135
2881	3237
2881	3733
2881	4618
2881	6198
2881	6305
2881	6990
2881	7839
2881	8113
2881	8473
2881	8817
2881	9218
2881	9327
2881	9950
2881	10031
2881	10047
2881	10148
2881	10732
2881	11645
2881	12652
2881	17701
2881	25135
2881	25317
2881	27263
2881	35068
17772	17857
17772	18724
17772	20697
17772	21476
17772	22285
17772	23502
17772	25322
17772	28733
17772	34488
14965	16138
14965	16140
14965	16510
14965	16873
14965	19272
14965	20905
14965	21060
14965	22671
14965	24977
14965	26026
14965	27371
14965	28711
14965	28863
14965	30674
14965	33182
14965	34160
14965	42492
19037	19085
19037	20611
19037	21688
19037	22339
19037	24792
19037	27766
19037	28497
19037	29724
19037	31248
19037	32639
19037	32836
19037	42929
4133	4142
4133	4161
4133	4218
4133	4473
4133	4691
4133	4713
4133	4813
4133	4919
4133	4984
4133	5762
4133	5829
4133	6075
4133	6284
4133	6317
4133	7778
4133	8079
4133	8082
4133	8313
4133	8370
4133	8518
4133	8890
4133	9102
4133	9327
4133	9391
4133	9843
4133	10098
4133	10144
4133	10292
4133	10652
4133	10736
4133	11619
4133	12481
4133	13187
4133	13272
4133	13491
4133	14018
4133	14782
4133	14829
4133	14949
4133	14965
4133	15159
4133	15210
4133	15480
4133	16038
4133	16138
4133	16140
4133	16510
4133	16873
4133	16922
4133	17384
4133	17886
4133	18024
4133	18787
4133	19480
4133	20261
4133	21583
4133	22751
4133	22889
4133	25092
4133	25998
4133	27371
4133	28711
4133	28765
4133	29310
4133	31837
4133	32171
4133	34867
4133	35456
4133	37105
4133	39315
4133	39499
4133	44450
5119	5639
5119	5731
5119	5762
5119	6021
5119	6166
5119	7373
5119	8654
5119	8969
5119	9185
5119	10168
5119	10402
5119	10546
5119	10822
5119	10866
5119	10914
5119	11323
5119	11765
5119	11846
5119	11858
5119	11863
5119	11890
5119	11994
5119	12110
5119	13065
5119	13253
5119	13635
5119	13968
5119	14027
5119	14227
5119	14237
5119	15369
5119	17540
5119	17704
5119	20334
5119	20446
5119	20576
5119	23179
5119	26272
5119	26403
5119	26647
5119	27382
5119	27873
5119	29316
5119	29608
5119	31855
5119	34867
5119	36469
5119	37105
8253	9570
8253	10144
8253	10652
8253	11252
8253	11619
8253	12472
8253	13187
8253	13888
8253	14707
8253	14782
8253	14965
8253	15433
8253	15742
8253	16510
8253	17723
8253	19932
8253	20261
8253	20905
8253	20958
8253	21060
8253	21583
8253	22889
8253	24824
8253	29310
8253	30669
8253	30674
8253	32820
8253	35897
8253	37886
8253	39499
8253	40330
3510	3964
3510	4158
3510	4741
3510	4802
3510	4811
3510	4880
3510	4987
3510	5041
3510	5349
3510	6992
3510	7207
3510	7479
3510	8473
3510	8605
3510	8693
3510	9526
3510	9859
3510	9868
3510	10110
3510	10160
3510	10735
3510	11366
3510	11559
3510	12199
3510	12370
3510	12421
3510	12458
3510	12792
3510	13444
3510	14323
3510	15573
3510	15999
3510	16168
3510	16889
3510	17976
3510	18280
3510	18794
3510	18812
3510	19309
3510	20366
3510	21698
3510	23356
3510	23461
3510	24625
3510	24634
3510	24982
3510	26230
3510	28120
3510	42231
