# Undirected graph (each unordered pair of nodes is saved once): input/1959_edges.txt
# Nodes: 449 Edges: 5926
# NodeId	NodeId
6311	10444
6311	11684
6311	13152
6311	18862
3739	3761
3739	3843
3739	4062
3739	4376
3739	4618
3739	4865
3739	4967
3739	5261
3739	5537
3739	6206
3739	6289
3739	6515
3739	6524
3739	6987
3739	7363
3739	8317
3739	8654
3739	9218
3739	9448
3739	9939
3739	10611
3739	10853
3739	11613
3739	12100
3739	12126
3739	12687
3739	13280
3739	14001
3739	14544
3739	15297
3739	16040
3739	16297
3739	16598
3739	17316
3739	17435
3739	17726
3739	18155
3739	19825
3739	21590
3739	21920
3739	22316
3739	24782
2071	2767
2071	2863
2071	2873
2071	2965
2071	3262
2071	4158
2071	4741
2071	4880
2071	5041
2071	5905
2071	7207
2071	8605
2071	8897
2071	10455
2071	11645
2071	11840
2071	12370
2071	12421
2071	17637
2071	17995
2071	18338
2071	19549
2071	20004
2071	30681
27536	27844
27536	36864
17865	20697
17865	21476
17865	26670
17865	26895
17865	27087
17865	29516
1607	4062
1607	5988
1607	8317
1607	12689
1607	15462
1607	19825
1607	21950
13280	14001
13280	15209
13280	15297
13280	15462
13280	16040
13280	16166
13280	16598
13280	17435
13280	21617
13280	21920
13280	24782
13280	25852
6919	7363
6919	8317
6919	9218
6919	9939
6919	10611
6919	11052
6919	12100
6919	13280
6919	14001
6919	15297
6919	16040
6919	16598
6919	17435
6919	18693
6919	21617
6919	24782
19798	24101
19798	31542
19798	34527
8355	10444
8355	10989
8355	12810
8355	14852
8355	17133
8355	19326
8355	29671
8355	36829
1083	1115
1083	1162
1083	1632
1083	1820
1083	2284
1083	2286
1083	2310
1083	2946
1083	3283
1083	3739
1083	3817
1083	4062
1083	4376
1083	4618
1083	4865
1083	4967
1083	5261
1083	5537
1083	6124
1083	6206
1083	6515
1083	6919
1083	6987
1083	7363
1083	9218
1083	9939
1083	10611
1083	12100
1083	13280
1083	14544
1083	15297
1083	16040
1083	16297
1083	16598
1083	17435
1083	17726
1083	21590
10143	10853
10143	11668
10143	13236
10143	13939
10143	14376
10143	14437
10143	15903
10143	17303
10143	19449
10143	24765
10143	29141
10143	36164
4283	4376
4283	4730
4283	6416
4283	6987
4283	8260
4283	8654
4283	8775
4283	10515
4283	10946
4283	11372
4283	14271
4283	15184
4283	17303
4283	17316
4283	25349
4283	32719
4283	36896
4283	38481
2303	3988
2303	4161
2303	6416
2303	8260
2303	8775
2303	9645
2303	10515
2303	11372
2303	13082
2303	13825
2303	14148
2303	17303
2303	17491
2303	20798
2303	38481
3587	4447
3587	4683
3587	5212
3587	8862
3587	12726
3587	12887
3587	13268
3587	15025
3587	16607
3587	17234
3587	20562
3587	21476
3587	26670
3587	26895
3587	27087
3587	27785
3587	29516
2887	3262
2887	3878
2887	4090
2887	4158
2887	5041
2887	8605
2887	8897
2887	10044
2887	17637
2887	18812
2887	19798
14376	14732
14376	15903
14376	15915
14376	16570
14376	16603
14376	16786
14376	19449
14376	20668
14376	20753
14376	21963
14376	22603
14376	22750
14376	22753
14376	24599
14376	24765
14376	28239
14376	28636
14376	29141
14376	35568
14376	36029
14376	38178
14376	43059
10235	18113
10235	18812
10235	19798
10235	27844
10235	34068
10235	34224
10235	38121
2964	3415
2964	3739
2964	3767
2964	4062
2964	4283
2964	4865
2964	5537
2964	5988
2964	6206
2964	6524
2964	6854
2964	7108
2964	8215
2964	8317
2964	8654
2964	9028
2964	9448
2964	9939
2964	10143
2964	10444
2964	11052
2964	11372
2964	14437
2964	16040
2964	17316
2964	19825
2964	21590
2964	22316
2964	24782
2964	36896
4939	6313
4939	12810
1146	2448
1146	2509
1146	2863
1146	2965
1146	3262
1146	3878
1146	4158
1146	4741
1146	4880
1146	5041
1146	5905
1146	6990
1146	7207
1146	7479
1146	8567
1146	8605
1146	8897
1146	10110
1146	10455
1146	10724
1146	11645
1146	11840
1146	12370
1146	12421
1146	13446
1146	14323
1146	17637
1146	17909
1146	17995
1146	18338
1146	18812
1146	19549
1146	19798
1146	30727
1146	31542
38121	39484
16603	20668
16603	22603
16603	28211
16603	28239
16603	34068
16603	35072
16603	35568
377	2448
377	3305
377	4157
377	4388
377	4741
377	5639
377	5875
377	6206
377	7373
377	9272
377	11724
377	13329
377	13446
377	16570
377	16596
377	17690
377	20342
377	20814
377	21514
377	24256
377	27536
377	27748
377	27844
377	28239
377	32719
377	36864
4376	5261
4376	6124
4376	6289
4376	6615
4376	6919
4376	7449
4376	8317
4376	8775
4376	8824
4376	9218
4376	9448
4376	9939
4376	10047
4376	11613
4376	12042
4376	12100
4376	12573
4376	12687
4376	13280
4376	14001
4376	15209
4376	16040
4376	16166
4376	16598
4376	17316
4376	18155
4376	21617
4376	25517
4376	25852
4376	38390
10989	11668
10989	12810
10989	17133
10989	19326
10989	20814
10989	23522
10989	36829
14003	14008
14003	14192
14003	14376
14003	15903
14003	15915
14003	20668
14003	20753
14003	22603
14003	22753
14003	24599
14003	24765
14003	28239
14003	28636
14003	35568
14003	35914
14003	36029
14003	38178
14003	43059
1632	1734
1632	2284
1632	2310
1632	2657
1632	2745
1632	2946
1632	2964
1632	3340
1632	3376
1632	3739
1632	3767
1632	3843
1632	4376
1632	4967
1632	5159
1632	6512
1632	6515
1632	6524
1632	6987
1632	7363
1632	8317
1632	9218
1632	9448
1632	10853
1632	11052
1632	12100
1632	13939
1632	16040
1632	16598
1632	17316
1632	21617
1632	22316
5148	5905
5148	6990
5148	7207
5148	7479
5148	8030
5148	8567
5148	8605
5148	10044
5148	10110
5148	10235
5148	10724
5148	11840
5148	12370
5148	12421
5148	17637
5148	17909
5148	18338
5148	20004
5148	24101
5148	38121
5148	39484
27748	28211
27748	36864
6124	6206
6124	6289
6124	7363
6124	7449
6124	8654
6124	8824
6124	9218
6124	10047
6124	10611
6124	11613
6124	12100
6124	12126
6124	12573
6124	12687
6124	12689
6124	13280
6124	14001
6124	14556
6124	15209
6124	15297
6124	15462
6124	16166
6124	16598
6124	18155
6124	20004
6124	21920
6124	25517
6124	25852
8970	9028
8970	11645
8970	11724
8970	12724
8970	13329
8970	13446
8970	14544
8970	17690
