# Undirected graph (each unordered pair of nodes is saved once): input/2003_edges.txt
# Nodes: 14131 Edges: 364703
# NodeId	NodeId
2332	2427
2332	2586
2332	2622
2332	2736
2332	2923
2332	4058
2332	4130
2332	4850
2332	4890
2332	4964
2332	4988
2332	5061
2332	5225
2332	5493
2332	6386
2332	6446
2332	6864
2332	6892
2332	7080
2332	7257
2332	7406
2332	7564
2332	7581
2332	8003
2332	9037
2332	9057
2332	11438
2332	12934
2332	13171
2332	13920
2332	14663
2332	17076
2332	17884
2332	18064
2332	18127
2332	18138
2332	20373
2332	20936
2332	21208
2332	24876
2332	25497
2332	26048
2332	29418
2332	30732
2332	33241
27477	27514
27477	27885
27477	30751
27477	30969
27477	31252
27477	32196
27477	34920
27477	41284
27477	43084
27477	43220
27477	44386
13443	16115
13443	16478
13443	16906
13443	21341
13443	21348
13443	22028
13443	22290
2971	2973
2971	3407
2971	4272
2971	5080
2971	5446
2971	5993
2971	7356
2971	9111
2971	10639
2971	11126
2971	12806
2971	13328
2971	13551
2971	14099
2971	16153
2971	16217
2971	18361
2971	19064
2971	21016
2971	22050
2971	22155
2971	22544
2971	25706
2971	37070
6040	6284
6040	6507
6040	6513
6040	6723
6040	6847
6040	6980
6040	7544
6040	7651
6040	8300
6040	8501
6040	8796
6040	8839
6040	8988
6040	9195
6040	10086
6040	10096
6040	10284
6040	10562
6040	10835
6040	10926
6040	11046
6040	11137
6040	11216
6040	11489
6040	11945
6040	12039
6040	12673
6040	12945
6040	13625
6040	13831
6040	14330
6040	14797
6040	14844
6040	14858
6040	14885
6040	14897
6040	15130
6040	15299
6040	15965
6040	16146
6040	16411
6040	16706
6040	17077
6040	17119
6040	17763
6040	18034
6040	18839
6040	18898
6040	18911
6040	19931
6040	20690
6040	20857
6040	21248
6040	21500
6040	21529
6040	22565
6040	24192
6040	24193
6040	25020
6040	25819
6040	26850
6040	27011
6040	27404
6040	27477
6040	28045
6040	30647
6040	30751
6040	30969
6040	31252
6040	32196
6040	35289
6040	36918
6040	39245
6040	43220
6040	43634
32073	32395
32073	32858
32073	33987
32073	35063
32073	35152
17378	17643
17378	20422
17378	20632
17378	20778
17378	21843
17378	22272
17378	24679
17378	25315
17378	25373
17378	25817
17378	27099
17378	27120
17378	27839
17378	30079
17378	30469
17378	31022
17378	31223
17378	32078
17378	32863
17378	44452
8922	9076
8922	9159
8922	10456
8922	13618
8922	16575
8922	16578
8922	17706
8922	19561
8922	21802
8922	21851
8922	23406
8922	24045
8922	27697
8922	28267
8922	29389
8922	29982
8922	32649
8922	36743
2300	2315
2300	2461
2300	3405
2300	4745
2300	4837
2300	5730
2300	6010
2300	6046
2300	7030
2300	7640
2300	7879
2300	9464
2300	9690
2300	9982
2300	10948
2300	11228
2300	12572
2300	15212
2300	20387
2300	26048
2300	28385
2300	29021
2300	29069
2300	29703
2300	30353
2300	31720
2300	32846
2300	41268
2300	41684
43465	43866
43465	44568
43465	44664
7633	7781
7633	7976
7633	8117
7633	8330
7633	8496
7633	9494
7633	9841
7633	10030
7633	10145
7633	10286
7633	10905
7633	10954
7633	11198
7633	11689
7633	11768
7633	12801
7633	12815
7633	14936
7633	14975
7633	18287
7633	18755
7633	19070
7633	20321
7633	23182
7633	23325
7633	25611
7633	25619
7633	26330
7633	26813
7633	27133
7633	27572
7633	31042
7633	37458
7633	41801
455	1771
455	1846
455	2869
455	4289
455	5201
455	5350
455	5642
455	8650
455	9342
455	10002
455	10915
455	12725
455	13450
455	14179
455	14186
455	15104
455	16150
455	16587
455	16830
455	17284
455	17572
455	17856
455	18032
455	18202
455	19497
455	21483
455	21659
455	22526
455	27102
455	27582
455	27711
455	29917
455	30155
455	30543
455	31352
455	31881
455	39909
455	40137
5815	5846
5815	5975
5815	7084
5815	7217
5815	7625
5815	7854
5815	8288
5815	8473
5815	9045
5815	9230
5815	10148
5815	10732
5815	13922
5815	14161
5815	14428
5815	14726
5815	16910
5815	17749
5815	19565
5815	20985
5815	21781
5815	22049
5815	24751
5815	29892
5815	31724
5815	36268
5815	42107
34048	34225
34048	36539
34048	37195
27223	27711
27223	28084
27223	30035
27223	31297
27223	31419
27223	33000
27223	33888
27223	33974
27223	35943
27223	36187
27223	37997
27223	38076
27223	42181
24381	24460
24381	24518
24381	29661
24381	33415
24381	39043
24381	44008
9639	10402
9639	11126
9639	11189
9639	14193
9639	15078
9639	17133
9639	17554
9639	17675
9639	19217
9639	19326
9639	20920
9639	21016
9639	24702
9639	26730
9639	27925
31104	33505
31104	38325
34225	36196
22341	22568
22341	22837
22341	23329
22341	24638
22341	27512
22341	27823
22341	29205
22341	32566
22341	32980
22341	35160
1970	2694
1970	2864
1970	4917
1970	5199
