# Undirected graph (each unordered pair of nodes is saved once): input/1949_edges.txt
# Nodes: 136 Edges: 1225
# NodeId	NodeId
3817	3843
3817	4376
3817	5261
3817	6124
3817	6206
3817	6289
3817	7363
3817	8150
3817	8824
3817	9218
3817	10047
3817	10611
3817	11613
3817	12042
3817	12573
3817	12687
3817	12689
3817	14001
3817	15209
3817	15462
3817	16166
3817	16598
3817	18155
3817	21920
3817	24782
3817	25517
3817	25852
3283	3843
3283	4730
3283	5988
3283	6124
3283	6206
3283	6289
3283	6987
3283	9218
3283	10515
3283	12689
3283	16598
3283	21617
3283	25517
9568	15184
9568	15559
1607	4062
1607	5988
1607	8317
1607	12689
1607	15462
1607	19825
1607	21950
1780	6124
1780	11645
1780	12775
1780	15462
1780	38121
6919	7363
6919	8317
6919	9218
6919	10611
6919	11052
6919	14001
6919	16598
6919	18693
6919	21617
6919	24782
6919	28603
19798	24101
2310	2375
2310	2657
2310	2946
2310	3283
2310	4062
2310	4376
2310	6206
2310	6289
2310	6987
2310	7363
2310	8215
2310	8317
2310	9218
2310	11052
2310	14001
2310	16598
2310	17316
2310	19825
2310	21617
2310	24782
2310	28603
3761	3817
3761	3843
3761	4376
3761	5261
3761	6124
3761	6206
3761	6289
3761	7363
3761	8150
3761	8317
3761	8824
3761	9218
3761	10047
3761	10611
3761	11613
3761	12042
3761	12233
3761	12573
3761	12687
3761	12689
3761	14001
3761	15209
3761	16166
3761	16598
3761	18155
3761	21920
3761	21950
3761	24782
3761	25517
3761	25852
1162	2946
1162	3761
1162	3817
1162	3843
1162	5261
1162	5988
1162	6124
1162	6206
1162	7363
1162	8150
1162	9218
1162	10047
1162	10611
1162	11613
1162	12042
1162	12573
1162	12687
1162	12689
1162	14001
1162	15209
1162	15462
1162	16166
1162	16598
1162	18155
1162	21920
1162	25517
1162	40441
7208	9645
7208	13939
7208	14271
7208	14851
7208	15536
7208	17303
7208	17491
7208	25744
7208	26921
4283	4376
4283	4730
4283	6987
4283	8260
4283	10515
4283	10946
4283	11372
4283	14271
4283	15184
4283	17303
4283	17316
4283	28603
4283	36896
2284	2310
2284	2375
2284	2657
2284	2946
2284	3843
2284	4062
2284	4376
2284	6289
2284	8317
2284	9028
2284	9218
2284	10611
2284	12687
2284	16598
2284	17316
2284	19825
2284	21617
2284	24782
3878	5148
3878	5905
3878	7207
3878	8030
3878	8567
3878	10044
3878	11645
3878	11840
3878	15372
3878	17637
3878	17909
3878	18338
3878	19549
3878	24101
3878	38121
3878	39484
2303	4161
2303	8260
2303	9645
2303	10515
2303	11372
2303	13082
2303	13825
2303	14148
2303	17303
2303	17491
2303	20798
183	2222
183	4062
183	4376
183	8317
183	10047
183	16166
183	21617
183	24782
183	25852
11613	12573
11613	12687
11613	14001
11613	15209
11613	15462
11613	16166
11613	16297
11613	18155
11613	21617
11613	21920
11613	24782
11613	25517
11613	25852
17303	17491
