# Undirected graph (each unordered pair of nodes is saved once): input/1970_edges.txt
# Nodes: 1510 Edges: 30488
# NodeId	NodeId
15058	18659
15058	19261
15058	19850
15058	21186
15058	23888
15058	26421
15058	28913
15058	29608
35900	42410
23888	26340
23888	27860
23888	29017
23888	33254
23888	39389
24529	24990
24529	30389
24529	33192
24529	34972
24529	35754
24529	37171
24529	37203
24529	38746
24529	39867
24529	42361
4894	4954
4894	5601
4894	10089
4894	10845
4894	19741
4894	23068
32683	36308
9529	9824
9529	9866
9529	9989
9529	10183
9529	10335
9529	10376
9529	10914
9529	11765
9529	11846
9529	11863
9529	13921
9529	13968
9529	14276
9529	14472
9529	15579
9529	17540
9529	19511
9529	20334
9529	20576
9529	23739
9529	27566
9529	31383
9529	35900
9529	41092
5119	5639
5119	5762
5119	6021
5119	7373
5119	8654
5119	8969
5119	9185
5119	10402
5119	10477
5119	10546
5119	10822
5119	10866
5119	10914
5119	11765
5119	11846
5119	11858
5119	11863
5119	11890
5119	11994
5119	12110
5119	13253
5119	13968
5119	14027
5119	14227
5119	14237
5119	17540
5119	20334
5119	20502
5119	20576
5119	23179
5119	26272
5119	26403
5119	26647
5119	27382
5119	29316
5119	29608
5119	31351
5119	38761
5119	42037
3315	4090
3315	4936
3315	5325
3315	6181
3315	6234
3315	7369
3315	9283
3315	10128
3315	11562
3315	11668
3315	12524
3315	12567
3315	12674
3315	15970
3315	16570
3315	16704
3315	17593
3315	18787
3315	21151
3315	21536
3315	26254
4337	4447
4337	5837
4337	8351
4337	8976
4337	9023
4337	9430
4337	11055
4337	12410
4337	12726
4337	13159
4337	15025
4337	15559
4337	19612
4337	28517
4337	29516
3986	3994
3986	4111
3986	4157
3986	4218
3986	4505
3986	4655
3986	4713
3986	4823
3986	5395
3986	5734
3986	6148
3986	6230
3986	6317
3986	6444
3986	6800
3986	7778
3986	8655
3986	8715
3986	8889
3986	9073
3986	9085
3986	9388
3986	9391
3986	9951
3986	10098
3986	10264
3986	10358
3986	10429
3986	10605
3986	10617
3986	10714
3986	10924
3986	11330
3986	11562
3986	11565
3986	11641
3986	11965
3986	11994
3986	12064
3986	12524
3986	12901
3986	12996
3986	13236
3986	13719
3986	13801
3986	14192
3986	14271
3986	14826
3986	14949
3986	14994
3986	15159
3986	15868
3986	16300
3986	16355
3986	16786
3986	17593
3986	17761
3986	18279
3986	18430
3986	18845
3986	20668
3986	22413
3986	22603
3986	22671
3986	22827
3986	24990
3986	25349
3986	26291
3986	26647
3986	27009
3986	27306
3986	29316
3986	31755
3986	32063
3986	33668
3986	33908
3986	35072
3986	35999
3986	38576
3986	38761
3986	39867
3986	40722
3986	41592
14376	14429
14376	14732
14376	14949
14376	15915
14376	15970
14376	16091
14376	16300
14376	16355
14376	16570
14376	16603
14376	16786
14376	17124
14376	17593
14376	17893
14376	18279
14376	18787
14376	19449
14376	20539
14376	20557
14376	20655
14376	20668
14376	20753
14376	21151
14376	21536
14376	22603
14376	22753
14376	23278
14376	24599
14376	24765
14376	24990
14376	27090
14376	28636
14376	29141
14376	30389
14376	33192
14376	35568
14376	35767
14376	36029
10235	13444
10235	18113
10235	18812
10235	19798
10235	23461
10235	26230
10235	27844
10235	30767
10235	34068
10235	38121
6317	6444
6317	6800
6317	7202
6317	7778
6317	8263
6317	8655
6317	8715
6317	8889
6317	9073
6317	9085
6317	9391
6317	10098
6317	10217
6317	10264
6317	10429
6317	10617
6317	10714
6317	10784
6317	10924
6317	11074
6317	11565
6317	11641
6317	11965
6317	11994
6317	12295
6317	12901
6317	12996
6317	13180
6317	13236
6317	13719
6317	13801
6317	13810
6317	14276
6317	14376
6317	14677
6317	14949
6317	16091
6317	16300
6317	16355
6317	16405
6317	16786
6317	16838
6317	17761
6317	18430
6317	19511
6317	20640
6317	22603
6317	23278
6317	24990
6317	25349
6317	27566
6317	32171
6317	33668
6317	35105
6317	36514
28773	31976
28773	33279
28773	33769
28773	34287
28773	41092
28773	42037
28773	42820
28773	44283
38121	39484
7177	8172
7177	15662
7177	16325
7177	19140
7177	19741
7177	23068
7177	28010
7177	35556
377	714
377	1848
377	2448
377	2650
377	2766
377	3305
377	3483
377	4157
377	4341
377	4388
377	4741
377	5007
377	5249
377	5639
377	5875
377	5987
377	6021
377	6206
377	6566
377	7313
377	7373
377	8404
377	8618
377	9272
377	10026
377	10228
377	12055
377	12290
377	12303
377	13329
377	13446
377	13893
377	16209
377	16570
377	16596
377	19846
377	20342
377	20814
377	21514
377	24256
377	24476
377	25669
377	27536
377	27748
377	27844
377	30652
377	32719
377	41853
14003	14008
14003	14192
14003	14376
14003	15915
14003	15970
14003	20539
14003	20655
14003	20668
14003	20753
14003	22603
14003	22753
14003	24599
14003	24765
14003	28123
14003	28636
14003	35568
14003	35767
14003	35914
14003	36029
27748	28211
27748	29344
27748	30605
27748	34323
27748	34972
27748	41853
597	640
597	1824
